Bethel Henry Strousberg
Oskar Messter
Karl Rapp
Eduard Schulte
Otto Beisheim
Michael Otto
Melitta Bentz
Carl Zeiss
Emil Molt
Ferdinand Anton Ernst Porsche
Ignaz Bösendorfer
John Munro Longyear
Peter Brabeck-Letmathe
Carl Kellner
Hans Grade
Jakub Kryštof Rad
Gerald Nagler
Udo Proksch
Hans Stern
Claus Josef Riedel
Helmut Wandmaker
Conrad Dietrich Magirus
Georg Winter
Günter Mast
Christoph Franz
Dan Bricklin
Niklas Zennström
Christof Ebert
Larry Ellison
Sergey Brin
Matt Mullenweg
Brewster Kahle
Armen Sargsyan
Hans Imhoff
Karlheinz Steinmüller
Johann Gottlob Nathusius
Tom Enders
Klaus Tschira
Adolf Rosenberger
Paul Pleiger
Hans Georg Klamroth
Otto Wolff von Amerongen
Klaus-Michael Kühne
Max Himmelheber
Rolf Gerling
Moritz Hochschild
Matthias Willenbacher
Friedrich Eduard Bilz
Günther Fielmann
Markus Liebherr
John Spilman
Emil Vorster
Siegfried Czapski
Ludwig Loewe
Michael Gleissner
Alois-Konstantin, 9th Prince of Löwenstein-Wertheim-Rosenberg
Stefan Schörghuber
Enzio von Pfeil
Friedrich Fischer
Paul Isenberg
Victor Lenel
Rainer Rene Graf Adelmann von Adelmannsfelden
Albrecht Dietz
Hans Dessauer
Horst Lippmann
Carl Wentzel
Philipp Dessauer
Hans Ledwinka
Karl-Heinz Kipp
Charles-Moïse Briquet
Daniel Aegerter
Helmut Horten
Joseph Aspdin
Hilary Duff
Yves Béhar
Branco Weiss
Thomas Paine
Taro Aso
John Logie Baird
Sakichi Toyoda
Nicholas Schenck
Marco Tronchetti Provera
Viktor Zubkov
George Halas
Alejandro de Tomaso
Colin Chapman
Peter Sauber
Vijay Mallya
Flavio Briatore
Tony Fernandes
Teddy Mayer
Robert Owen
Steve Ballmer
Enzo Ferrari
Samuel Colt
Cornelius Vander Starr
Lamar Hunt
Douglas R. Oberhelman
Lakshmi Mittal
Kakha Kaladze
Guy Ritchie
Ted Turner
Ludacris
Jean-Paul Agon
Zeynalabdin Taghiyev
Zhang Jindong
Zhang Shichuan
Zhuang Yong
Henri Proglio
William Penn
Rudy Giuliani
Friedrich Justin Bertuch
Adolphus Busch
Ingvar Kamprad
George Steinbrenner
Mark Shuttleworth
Lulu
Khloé Kardashian
Lady Bird Johnson
Martha Stewart
Romina Power
Julie Newmar
Swizz Beatz
Ilya Zhitomirskiy
Ruth Handler
Miuccia Prada
Ivana Trump
Florentino Pérez
Zygmunt Solorz-Żak
John Templeton
Paul Vanden Boeynants
Michele Ferrero
Rachael Ray
Gian Paolo Dallara
Kathy Ireland
Jenette Goldstein
Vittorio Merloni
Polly Bergen
Fabio Calzavara
Joe Lewis
Anne Geddes
Édouard de Rothschild
Eli Whitney
John Elkann
Imelda Marcos
John D. MacArthur
Teresa Heinz Kerry
Ben Branch
Al-Waleed bin Talal
Ray Kurzweil
Rahm Emanuel
Sandro Rosell
Lazare Ponticelli
Ettore Bugatti
Giovanni Agnelli
Elon Musk
Walter Chrysler
Mark Cuban
Malcolm Glazer
William Fargo
Samuel Courtauld
William Bernbach
J. R. Simplot
Douglas Tompkins
Edgar Bronfman, Sr.
Francesco Coco
Ratan Tata
William Armstrong, 1st Baron Armstrong
Marcus Samuel, 1st Viscount Bearsted
Alan Sugar
John Laird, Baron Laird
Swraj Paul, Baron Paul
Michael Thomas Bass
Christophe de Margerie
Pierre Omidyar
Derek Jeter
Kirk Kerkorian
Andrew Loog Oldham
Henry Wells
Pat Robertson
Oscar Mayer
Mohamed Al-Fayed
Trygve Gulbranssen
Vittorio Emanuele, Prince of Naples
Eugène Schueller
Chris Hughes
Ove Andersson
Ingo Maurer
Eugene Polley
Bogdan Lis
Jack Tramiel
William Redington Hewlett
Nicholas Tse
Frédéric Kuhlmann
Anil Ambani
Edward Johnson, III
Mohammed Hussein Al Amoudi
Steve Blank
Željko Kerum
James Hanson, Baron Hanson
Robert Bass
Sean Yazbeck
Doug Lewis
Seth Godin
Samuel Slater
Solomon R. Guggenheim
Krzysztof Lisek
Prince Amedeo, Duke of Aosta
Güler Sabancı
Burt Rutan
Jean Lafitte
Amar Bose
Benjamin Guggenheim
Valery Levaneuski
Nina Wang
Peter George Peterson
Jiao Zhimin
Evangelos Zappas
Pierre Sévigny
Justin Henry
Marina Berlusconi
Anne Lauvergeon
Amir Bhatia, Baron Bhatia
Charles Dow
Howard Schultz
George Devol
Edward Hebern
Kim Woo-jung
Herbert Baddeley
Lee Kun-hee
Andrea Pininfarina
David Dunbar Buick
Angelo Moratti
Lucas Alamán
Khaldoon Al Mubarak
Wallace McCain
Josef Neckermann
Andrónico Luksic
Igor Sechin
Andy Granatelli
Angelo Motta
Olive Ann Beech
Marion Donovan
Raimon Carrasco
Alan Bond
Jim Rogers
Baudouin Prot
Hipolit Cegielski
Douglas Flint
Carlo Caracciolo
Alberto Baillères
Donald Bren
Lea Gottlieb
Paddy Roy Bates
James Gamble
William Procter
Enrico Mattei
Evan Williams
Peter Diamandis
Mark R. Hughes
Harold Stirling Vanderbilt
Pierre Samuel du Pont de Nemours
William Henry Vanderbilt
Mario Pescante
Ray Noorda
Barry Diller
Leon Klinghoffer
Garfield Wood
Bill Downe
Giovanni Rana
Jim Rohn
Geoffrey de Havilland
Thomas Savin
Frits Philips
Thomas Nicholson Gibbs
Jerry Mathers
Martin Bouygues
Carl Franz Bally
Alfonso Bialetti
Giuliano Bignasca
Thomas Sutherland
Shibusawa Eiichi
Henry Kloss
Marc Rich
Li Lu
John Cockerill
Yan Huiqing
William Cohen
Lars Magnus Ericsson
Frans van Anraat
Joseph Whitworth
Sudono Salim
Ren Zhengfei
Jonathan I. Schwartz
Sylvan Goldman
Tony George
Lim Goh Tong
Masayoshi Son
Ove Arup
Helge Lund
Bob Lazar
Giovanni Battista Ceirano
Roberto de Assis Moreira
Simon Guggenheim
Björgólfur Thor Björgólfsson
Tiit Vähi
Ray Bowden
Mark Pincus
Alfred I. du Pont
Henri Chapron
August de Schryver
Barney Barnato
Ben Cohen
Ernest Oppenheimer
Philippe Camus
Charles Wang
Pierre Lefaucheux
Mohammed bin Sulayem
William L. Clayton
Bill Haslam
Max Factor
Friedrich Soennecken
Johann Schicht
Hugo Henckel von Donnersmarck
Blas Riquelme
Urban A. Woodbury
John Wesley Hyatt
Nejat Eczacıbaşı
Kushal Pal Singh
Sam Eyde
Doug Ellis
Michael Scott
Edwin Turney
Sulaiman Al-Fahim
Joi Ito
Pier Silvio Berlusconi
Lapo Elkann
John Philip Holland
Russell Simmons
Ronnie Barker
Leonardo Del Vecchio
Omer Vanaudenhove
Alfred Vanderstegen
George Herbert Strutt
Edmund Dell
Kazuo Inamori
Ferdinand Marcos, Jr.
Burgl Helbich-Poschacher
Tong King-sing
Leigh Bowery
Camiel Eurlings
Mubariz Mansimov
Giulio Prinetti
Cino Del Duca
Chris Gent
Hisaya Morishige
Christian Schebitz
Chuck Traynor
Jennifer Flavin
Liu Mingkang
Björgólfur Guðmundsson
Constant Vanden Stock
Salem bin Laden
Cyrus West Field
Cesare Paciotti
Daniel Carasso
Darius Rafat
David Edgerton
David H. Koch
David M. Cote
Domingo Matheu
Joe Profaci
Donny Deutsch
Alan Grayson
Einar Hareide
Harry Triguboff
Johnny Kitagawa
Ernesto Ceirano
François Coty
John Hollins
Enric Bernat
Joel Glazer
Pietro Frua
James Borwick, 5th Baron Borwick
Gerard Philips
Tomáš Baťa
John Francis Dodge
Lew Wasserman
Erwin Sick
Maan Al-Sanea
James Gadsden
George Herman Babcock
Martín Varsavsky
Henri de Castries
Marcel Bich
Sam Warner
William Verity
Lev Leviev
Naguib Sawiris
Germán Larrea Mota-Velasco
Kakha Bendukidze
Robert Nobel
N. R. Narayana Murthy
Rafi Haladjian
Derek Quinnell
Jay S. Fishman
Fu Chengyu
Francesco Gaetano Caltagirone
Franco Tosi
Xavier Niel
Andy Ripley
Fred Zollner
Frederick W. Lanchester
Hui Ka Yan
Hugh Loebner
Wilhelm Lambrecht
Georges Besse
Gerry Patrick Hemming
Gerard Endenburg
He Xiangjian
K. V. Kamath
Ghazali Shafie
Gilles Schnepp
Paul Mellon
Heinz Hermann Thiele
Wendy Alec
Luigi Lavazza
Enrico Coveri
Rolando Martín
R. A. F. Penrose, Jr.
Ian Read
Ion Sturza
Ivano Beggio
Jacob Moser
James Hazen Hyde
James Ward Packard
Jean-Paul Chifflet
Jerry Colangelo
Jimi Heselden
Joe Dolan
John H. Johnson
John Macarthur
John Palmer, 4th Earl of Selborne
John Whitmore
José Antonio Mexía
Ahmad Izzat al-Abid
Monica Prieto-Teodoro
Kaspar Faber
William Phelps Eno
Matthias Christian Rabbethge
Eric Ries
Fred Kavli
Jon Fredrik Baksaas
Kris Holm
Andrew Heiskell
Kwabena Darko
Larry Rosen
Lila Bell Wallace
Lou Zocchi
Marcel Herrmann Telles
Mark Parker
Mary King
Mike Costin
Albert Plesman
Ruben Rausing
Morris Silverman
Henry Joy McCracken
Andriy Sadovyi
Ofer Nimrodi
Aras Agalarov
Philip Hampton
Wang Jianlin
Enrico Falck
Robert Kuok
Reginald Walter Maudslay
Walter Kennedy
Roberto Dipiazza
Eduardo Cojuangco, Jr.
Sandip Verma, Baroness Verma
Seymour Stein
Tina Leung
Mark Kerry
Co Verkade
Tadao Kikumoto
Serge Kampf
Gerard Adriaan Heineken
Thomas Massie
Thomas William Lemuel Prowse
Tony Buckingham
W. Clement Stone
William C. Weldon
William R. Klesse
Carlos Fitzcarrald
Phil Gramm
Alfredo Lardelli
Sol Star
Wang Dongming
Ace Young
Andrés Conesa Labastida
Antoine Frérot
Arthur Blank
José Antonio Fernández
Corinna zu Sayn-Wittgenstein
Zalman Susayeff
Isaac Wolfson
James Buchanan Duke
Israel Sieff, Baron Sieff
Claude Bébéar
Harvey Samuel Firestone
David Dale
Dewi Morris
Fabrice Brégier
François Joseph Fournier
Frederick Rentschler
Christopher Poole
Hiromasa Yonekura
Hubert Sagnières
Issad Rebrab
Jacques Gounon
Jimmy Walter
Joey Saputo
John C. Malone
John Seward Johnson II
Kenneth C. Griffin
Lino Zanussi
Eric Everard
Olinda Castielle
Nasser Khalili
Simon Weston
Richard Warren Sears
Tony Hsieh
Serge Weinberg
Habib Elghanian
Vasundhara Das
Stefano Pessina
Ante Šupuk
Anu Hasan
Victor Ubogu
Vivek Wadhwa
Arthur Hawley Scribner
Charles Zhang
Adolfo Orsi
Al Palladini
Alessandro Cruto
Andrea Illy
Barbara Berlusconi
Bindo Maserati
Robert Hoe III
Dawn Steel
Delfo Zorzi
Don White
Emilio Bozzi
Ernesto Illy
Ettore Conti
Francesco Cirio
Giancarlo Giammetti
Michael Cowpland
William A. Brady
Jack Rieley
Jason Calacanis
Javier Ybarra Bergé
Mark Bingham
Maurice Kanbar
Maurizio Gucci
Nicholas Kove
Oscar Farinetti
Paolo Barelli
Paolo cuccia
Pietro Bellora
Pietro Borradori
Yury Chyzh
Riccardo Sarfatti
Robert Oberrauch
Robert Smyth McColl
Rocco B. Commisso
Thomas Byerley
Thomas Mason
Wicky Hassan
William E. Metzger
Xavier Roberts
Vladimir Bogdanov
Prathap C. Reddy
Guo Shengkun
Oleg Novachuk
Ilya Ponomarev
Nenad Popović
Lutfi al-Haffar
Jean-François van Boxmeer
David Farr
Bruce Henderson
Abol-Bashar Mirza Farman Farmaian
Ahmet Mücahid Ören
Alex Spanos
Alex Taylor
Alexander MacRae
Alexander Putilov
Ali Sabancı
Allen Bostrom
Alyssa LaRoche
Amadeo Barletta Barletta
Amina Moghe Hersi
Anastasios "Takis" Kyriakides
Andrei Korobeinik
Ann Cotton
Anson Phelps Stokes
Anthony Nightingale
Antony Jenkins
Arlene Dickinson
Arthur E. Andersen
Arthur Keen
Arvind A. Raichur
Asim Ghosh
Aurelio Grisanty
Baldeo Das Birla
Ben Parr
Ben Way
Benjamin Truman
Bernard J. Dunn
Bernard Kroger
Bob Parsons
Catherine Livingstone
Charles-Henri Sabet
Chase Jarvis
Chen Jiulin
Chloe Sims
Chris Duke
Chris Gero
Christopher Stott
Clarence P. Cazalot, Jr.
Clint McManaman
Daniel A. D'Aniello
David Allen
David Carter
David Darling
David H. Murdock
David K Williams
David Nelms
David Nish
David Thodey
David Walker
Dean
Delandre
Demir Sabancı
Dimitris Tziotis
Domenico Canale
Don Carlos Gereda y de Borbon
Duncan Davidson
Eczacıbaşı family
Ed Anuff
Eddy C. Scurlock
Emanuel (Manny) Rosenfeld
Erin Ralph
Julio Mario Santo Domingo
Farouk Shami
Farzad Nazem
Franc Trkman
Francesco Illy
Francis Taylor, Baron Taylor of Hadfield
Frank Penhalluriack
Risto Siilasmaa
Fredericka Mandelbaum
Garret John LoPorto
Gautam Shiknis
George C. Page
George J. Maloof, Jr.
Rudolf Fredrik Berg
Goli Ameri
Grant King
Greg Skibiski
Gregg Steinhafel
Gyula Jungfer
Hany Eitouni
Harlette
Harold McGraw III
Harriet Green
Harry Markland Molson
Rickard Ericsson
Henry Clay Folger
Henry Engelhardt
Ali Partovi
Herbert Wertheim
Sven Hagströmer
Horatio G. Loomis
Jean-Paul Luksic Fontbona
Hossein Hedayati
Alireza Rahimi
Ian Meakins
Indashio
Jack Dellal
Jaime Aristotle Alip
James H. Binger
James Hogan
Jamie Hall
Jason L Baptiste
Walter Crum
Jean Baptiste August Kessler
Jeff Caponigro
Jeremy Frommer
Johan Staël von Holstein
Robert J. Stevens
Jim Clayton
Jim Wieder
Jing Shuping
Joe Dudley
Johann Georg Bodmer
John A. Snively
John Aristotle Phillips
John Cadman, 1st Baron Cadman
John Davies
John Jacob Bausch
John Jacques, Baron Jacques
John Mackey
John Menard, Jr.
John Parker
John Singleton
John Strangfeld
John White
Johnnie Bryan Hunt
Jorge Jardim
Joseph Jimenez
Julie Meyer
Justin Beckett
Kaleb Tedla
Karen Agustiawan
Kasturbhai Lalbhai
Katharine Gibbs
Terrence Pegula
Keith Cochrane
Ken Morrison
Kenneth Yen
Kevin Rivers
Khalid A. Al-Falih
Kirill Seleznev
Lauren Pope
Lee Boon Yang
Leo Gerstenzang
Leo Kahn
Lewis Howes
Matt Messias
Lucien Maxwell
Luis Carlos Sarmiento
Lynn Jurich
Ma Mingzhe
Manuel Ray Rivero
Mao Daolin
Marie Cuttoli
Mark Cutifani
Mark Suster
Martin Gilbert
Martin Taylor
Matthew Lovett
Max Stern
Saif Ahmad Al Ghurair
Mel Pervais
Michael Dobson
Michael Edelson
Ziana Zain
Michael Margolies
Michael Mealling
Michael T. Voorhees
Michael Yang
Michelle Lemmons-Poscente
Michelle Mone
Mireille Gingras
Mohammed Dewji
Muktesh Pant
Nabeel Abbas
Nick D'Aloisio
Ning Gaoning
Nordahl Brue
Oksana Kolesnikova
Olan Mills Sr.
Oliver Bengough
Olivier Bohuon
Otavio Good
Pascal Soriot
Peter Grauer
Peter Rigby
Phillip Kingston
Prentis Cobb Hale
Qais Al Khonji
R. C. Tway
Radim Jančura
Rahmi Koç
Ralf Speth
Ramit Sethi
Ramon S. Ang
Ray Donn
Regine Sixt
Reid Gershbein
Renata Galasso
Richard Fairbank
Robert F. X. Sillerman
Robert Lawrence
Robert Noel
Roy Mankovitz
Russ Diamond
Ryan Blair
Sabrina Kay
Sam Jain
Samuel B. Fuller
Samuel Rubin
Scott C. Donnelly
Scotty Moylan
Frauke Petry
Shankar Narayanan
Simon Morris
Stephen J. Luczo
Steve Bisciotti
Steve Venright
Steven Kropper
Steven L. Newman
Süreyya Ciliv
Terry J. Lundgren
Thomas J. Smrt
Thomas Kwok
Thomas Whitfield
Thomas Willson
Tim Seymour
Toby Simkin
Tokushichi Nomura II
Tom Farmer
Tom Hunter
Tony Wheeler
Toru Takasuka
Travis Kalanick
Ulrich Schmid-Maybach
Zhu Yanfeng
Wang Shi
Wayne Chang
Wilbur B. Foshay
William A Mobley
William Klippgen
Won-G Bruny
Yang Lan
Yasutaka Murata
Yu Pengnian
Zach Klein
Zhang Li
James Wyndham John Hughes-Hallett
Liu Qiangdong
Yang Guoqiang
Andre Gasiorowski
Wang Jianzhou
Yu Yongfu
Kevin Systrom
Nobutada Saji
Chau Siu-ki
Ilhan New
Isao Okawa
Hideo Sawada
Marc Nathanson
Joe Shapira
Andrej Kiska
Ian Fraser, Baron Fraser of Lonsdale
Simon Dolan
Laura Arrillaga-Andreessen
Lena Himmelstein
Harold Stanley
Mark Weinberger
Charles Xue
Rich Lesser
Dan Dascalescu
Ricardo Salgado
John M. Newsam
John H. Shary
William Mackenzie
Charlie Shrem
Michael Gotthelf
Liv Garfield
Michael Rake
Frank Costa
Wendy Gaynor
Tim Solso
Samuel Aroutiounian
Ashley Almanza
Paul Campbell
David Diaan
Hubert Joly
David Vigliano
Helge Leiro Baastad
Ahmet Bozer
Alex Gorsky
Maurizio Setti
Brad Pelo
Alan Wilzig
Doug McMillon
Gerry Campbell
Erin Blaskie
Brian Hamburger
Michael Chasen
Stephen Gilfus
Þórólfur Beck Kristjánsson
Andrew Perlman
Saygin Yalcin
John Collison
Mario Longhi
Hans-Walter Peters
Bernardo Hees
Dan T. Sehlberg
Helen Zhu
John Fallon
Donald Brydon
Mark Selway
Carole Spiers
Adrian Künzi
Shukor Zainal Abidin
Peter Denz
Chris Hulls
Roman Atwood
Georg Friedrich Wilhelm Schaeffler
Aaron Fechter
Mark C. Honeywell
Alexander M. Cutler
Dirk Ahlborn
Joseph Tsai
Patrick Pouyanné
Rudolf Staechelin
Martin Viessmann
Dan Siroker
